system:index,institution_type,name,no2,.geo
0000000000000000381e_0,Sports Venue,Michigan City High School Gym,4.132462982934319E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-86.87157955077832,41.65937130104281]}"
0000000000000000381f_0,Sports Venue,Mid-America Center,5.4594721888264226E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-95.86371554481474,41.21919681182424]}"
00000000000000003820_0,Sports Venue,Minges Coliseum,2.5912860535159053E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-77.37638699763498,35.62269259175962]}"
00000000000000003821_0,Sports Venue,Minot State Dome,2.7853871862458232E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-101.27157355521426,48.261988639321295]}"
00000000000000003822_0,Sports Venue,Mississippi Coast Coliseum,2.521643594526723E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-88.94668785709442,30.403480791025206]}"
00000000000000003823_0,Sports Venue,Mississippi Coliseum,1.8451140554616835E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.14144718497339,32.2899428876762]}"
00000000000000003824_0,Sports Venue,Mitchell Center,1.7112168803113067E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-88.19210301843403,30.71789114046704]}"
00000000000000003825_0,Sports Venue,Mizzou Arena,3.185294805343283E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-92.34231963106622,38.95544229584305]}"
00000000000000003826_0,Sports Venue,Moby Arena,2.7935873454888427E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-105.10737981840461,40.590376112940575]}"
00000000000000003827_0,Sports Venue,M.O. Campbell Educational Center,5.206843216562373E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-95.3606589857078,29.96330630180664]}"
00000000000000003828_0,Sports Venue,Moda Center,4.934531370404011E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.65147731725887,45.558059634121534]}"
00000000000000003829_0,Sports Venue,Mohegan Arena,2.7059356356369485E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.86721732031418,41.21919681182424]}"
0000000000000000382a_0,Sports Venue,Mohegan Sun Arena,3.662068790643343E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-72.0942931270122,41.47072509137771]}"
0000000000000000382b_0,Sports Venue,Monroe Civic Center,1.939668062846537E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-92.09079135151275,32.4785890973413]}"
0000000000000000382c_0,Sports Venue,Moody Center,3.199917332609436E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-97.75017764146573,30.277716651248472]}"
0000000000000000382d_0,Sports Venue,Moody Coliseum,1.869089115941551E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-99.69952180800509,32.4785890973413]}"
0000000000000000382e_0,Sports Venue,Moody Coliseum,5.138616808252972E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-96.80694659314024,32.855881516671495]}"
0000000000000000382f_0,Sports Venue,Moose Jaw Events Centre,2.1712978089293248E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-105.54755430762317,50.39997901552575]}"
00000000000000003830_0,Sports Venue,Mortgage Matchup Center,5.928028163179122E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-112.08728957601329,33.4218201456668]}"
00000000000000003831_0,Sports Venue,MTI Center,3.6621233282800684E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.98511745412733,41.65937130104281]}"
00000000000000003832_0,Sports Venue,Mullett Arena,5.846846634765978E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.8986433663482,33.4218201456668]}"
00000000000000003833_0,Sports Venue,Mullins Center,2.9961670627044175E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-72.53446761623076,42.41395613970321]}"
00000000000000003834_0,Sports Venue,Multipurpose Building,2.5304138291295696E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-93.72572516861027,38.76679608617795]}"
00000000000000003835_0,Sports Venue,Multipurpose Center,2.846671508045178E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-77.43926906752336,37.257626408857156]}"
00000000000000003836_0,Sports Venue,Municipal Auditorium,6.0279279177306005E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-94.60607414704741,39.081206435619784]}"
00000000000000003837_0,Sports Venue,Munn Ice Arena,3.283171606860298E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.4820608950204,42.72836648914504]}"
00000000000000003838_0,Sports Venue,Murphy Center,3.236142343687385E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-86.3685229916714,35.87422087131309]}"
00000000000000003839_0,Sports Venue,MVP Arena,2.8800108038512512E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.72922694410973,42.66548441925667]}"
0000000000000000383a_0,Sports Venue,Nassau Veterans Memorial Coliseum,7.921202522892816E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.60346280433299,40.71614025271731]}"
0000000000000000383b_0,Sports Venue,Nationwide Arena,4.01442121953455E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.03577328758797,39.96155541405691]}"
0000000000000000383c_0,Sports Venue,Neal S. Blaisdell Center,7.273476031924874E-6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-157.8654364547441,21.285580657212062]}"
0000000000000000383d_0,Sports Venue,Neches Arena,1.761227209167587E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-94.04013551805211,30.026188371695007]}"
0000000000000000383e_0,Sports Venue,Neville Arena,2.280278214145266E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-85.48817401323426,32.60435323711803]}"
0000000000000000383f_0,Sports Venue,New Castle Fieldhouse,3.61606311224405E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-85.36240987345752,39.89867334416855]}"
00000000000000003840_0,Sports Venue,Newman Arena,2.4782875578699087E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-76.49603801919785,42.47683820959158]}"
00000000000000003841_0,Sports Venue,Nicoson Hall,4.661258560649569E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-86.11699471211793,39.71002713450345]}"
00000000000000003842_0,Sports Venue,NIU Convocation Center,4.4395367229682215E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-88.75804164742932,41.91089958059627]}"
00000000000000003843_0,Sports Venue,Norfolk Scope,3.69190671388701E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-76.30739180953275,36.88033398952695]}"
00000000000000003844_0,Sports Venue,North Charleston Coliseum,3.01376621056737E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-80.01743393294637,32.855881516671495]}"
00000000000000003845_0,Sports Venue,North Side Gymnasium,4.024155886967669E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-85.9912305723412,41.72225337093118]}"
00000000000000003846_0,Sports Venue,Now Arena,5.940894996996083E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-88.19210301843403,42.099545790261374]}"
00000000000000003847_0,Sports Venue,Nutter Center,3.21554898203632E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.04188640580183,39.772909204391816]}"
00000000000000003848_0,Sports Venue,Ocean Bank Convocation Center,3.230293641185116E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-80.39472635227658,25.750207619286083]}"
00000000000000003849_0,Sports Venue,Ocean Center,2.72251094729711E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-81.02354705116024,29.20872146314624]}"
0000000000000000384a_0,Sports Venue,OceanFirst Bank Center,5.837227973666803E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9807552236632,40.275965763498746]}"
0000000000000000384b_0,Sports Venue,O'Connell Center,2.4128066905316712E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-82.34407051881594,29.648895952364807]}"
0000000000000000384c_0,Sports Venue,OG&E Coliseum,3.2900228214889356E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-97.56153143180063,35.49692845198289]}"
0000000000000000384d_0,Sports Venue,Orleans Arena,5.242208754703856E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-115.23139307043162,36.125749150866554]}"
0000000000000000384e_0,Sports Venue,Oshkosh Arena,3.4272132890631415E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-88.50651336787585,43.98600788691237]}"
0000000000000000384f_0,Sports Venue,OU Credit Union O'rena,3.3268103436617216E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.22441949725307,42.66548441925667]}"
00000000000000003850_0,Sports Venue,Owensboro Sportscenter,3.6417834300118554E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-87.12310783033179,37.76068296796409]}"
00000000000000003851_0,Sports Venue,Pacific Coliseum,7.565063114755673E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.02876973658907,49.268101757535156]}"
00000000000000003852_0,Sports Venue,Pacific Steel & Recycling Arena,1.4542111505097274E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.3327047373529,47.507403800660896]}"
00000000000000003853_0,Sports Venue,Pan American Center,1.7724992808823645E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.74231363550214,32.2899428876762]}"
00000000000000003854_0,Sports Venue,Paoli Gymnasium,3.16219838489499E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-86.49428713144813,38.57814987651285]}"
00000000000000003855_0,Sports Venue,Paramount Fine Foods Centre,6.191877849180853E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-79.64014151361617,43.60871546758217]}"
00000000000000003856_0,Sports Venue,Paul E. Tsongas Center,3.052499578285012E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-71.3397082883518,42.66548441925667]}"
00000000000000003857_0,Sports Venue,Pauley Pavilion,6.487029927552887E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.43837863473831,34.050640844550465]}"
00000000000000003858_0,Sports Venue,Paycom Center,2.7245778930170917E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-97.49864936191227,35.43404638209452]}"
00000000000000003859_0,Sports Venue,Peavey Mart Centrium,1.8939157304709294E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-113.78510546299918,52.22355904228838]}"
0000000000000000385a_0,Sports Venue,Pechanga Arena San Diego,3.416204372177963E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-117.18073723697098,32.73011737689477]}"
0000000000000000385b_0,Sports Venue,Pegula Ice Arena,1.7606829550924766E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-77.87944355674192,40.77902232260568]}"
0000000000000000385c_0,Sports Venue,Pelham Civic Complex,2.263691750825931E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-86.80869748088996,33.35893807577843]}"
0000000000000000385d_0,Sports Venue,Pensacola Bay Center,1.570400987021809E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-87.18598990022016,30.403480791025206]}"
0000000000000000385e_0,Sports Venue,PeoplesBank Arena,5.076030752173835E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-72.66023175600749,41.785135440819545]}"
0000000000000000385f_0,Sports Venue,Pete Hanna Center,3.360750227694898E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-86.80869748088996,33.48470221555516]}"
00000000000000003860_0,Sports Venue,Pete Maravich Assembly Center,3.165107451326259E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.21044237307561,30.403480791025206]}"
00000000000000003861_0,Sports Venue,Pete Mathews Coliseum,1.889780507095555E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-85.8025843626761,33.799112564996996]}"
00000000000000003862_0,Sports Venue,Peterborough Memorial Centre,1.9369347966285472E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-78.31961804596048,44.300418236354204]}"
00000000000000003863_0,Sports Venue,Petersen Events Center,4.0159021500783385E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-79.95455186305801,40.46461197316385]}"
00000000000000003864_0,Sports Venue,Physical Education Complex,4.437011597045195E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-76.68468422886295,39.332734715173245]}"
00000000000000003865_0,Sports Venue,Pinnacle Bank Arena,3.684978193548859E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-96.74406452325186,40.841904392494044]}"
00000000000000003866_0,Sports Venue,Pioneer Cellular Event Center,2.0890128145278136E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-98.69340868979123,35.559810521871256]}"
00000000000000003867_0,Sports Venue,PNC Arena,2.4062292555679868E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-78.69691046529069,35.811338801424725]}"
00000000000000003868_0,Sports Venue,PPG Paints Arena,3.774325011085493E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-80.01743393294637,40.46461197316385]}"
00000000000000003869_0,Sports Venue,PPL Center,2.859381521694772E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.489924900984,40.590376112940575]}"
0000000000000000386a_0,Sports Venue,Progressive Auto Sales Arena,3.316665199835444E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-82.34407051881594,42.97989476869851]}"
0000000000000000386b_0,Sports Venue,Propst Arena,2.3592695956442006E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-86.62005127122485,34.7423436133225]}"
0000000000000000386c_0,Sports Venue,Prospera Place,1.8751072899103875E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.50737382284053,49.89692245641882]}"
0000000000000000386d_0,Sports Venue,Provident Credit Union Event Center,4.5630690016335E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.89689247859847,37.32050847874552]}"
0000000000000000386e_0,Sports Venue,Prudential Center,1.253653967105048E-4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.16940143332829,40.71614025271731]}"
0000000000000000386f_0,Sports Venue,Purcell Pavilion,3.809583742945858E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-86.24275885189466,41.72225337093118]}"
00000000000000003870_0,Sports Venue,Qubein Center,2.710867397058375E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-80.01743393294637,35.99998501108983]}"
00000000000000003871_0,Sports Venue,Racer Arena,2.949367523421892E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-88.31786715821076,36.62880570997349]}"
00000000000000003872_0,Sports Venue,Raising Cane's River Center,4.067537246228083E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.21044237307561,30.46636286091357]}"
00000000000000003873_0,Sports Venue,Ralph Engelstad Arena,3.773617177781425E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-97.0584748726937,47.94757828987946]}"
00000000000000003874_0,Sports Venue,Ralph Engelstad Arena,2.4202315661122383E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-96.17812589425657,48.13622449954456]}"
00000000000000003875_0,Sports Venue,Ramsey Center,9.96769536104093E-6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.1615374273647,35.308282242317794]}"
00000000000000003876_0,Sports Venue,Rec Hall,1.7606829550924766E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-77.87944355674192,40.77902232260568]}"
00000000000000003877_0,Sports Venue,Recreation Athletic Facility,2.7128616670669836E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-95.737951405038,44.42618237613094]}"
00000000000000003878_0,Sports Venue,Reed Arena,1.234598179873479E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-96.36677210392166,30.592127000690304]}"
00000000000000003879_0,Sports Venue,Reed Green Coliseum,2.4045471846876073E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-89.32398027642462,31.346711839350704]}"
0000000000000000387a_0,Sports Venue,Reese Court,2.0426694467283976E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-117.55802965630117,47.507403800660896]}"
0000000000000000387b_0,Sports Venue,Reilly Center,1.856186809472411E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-78.50826425562558,42.099545790261374]}"
0000000000000000387c_0,Sports Venue,Renaissance Coliseum,3.7195099007504274E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-89.63839062586645,40.71614025271731]}"
0000000000000000387d_0,Sports Venue,Resch Center,3.712851351164078E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-88.06633887865729,44.4890644460193]}"
0000000000000000387e_0,Sports Venue,Reynolds Center,4.194691125735192E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-95.9265976147031,36.125749150866554]}"
0000000000000000387f_0,Sports Venue,Reynolds Coliseum,2.4062292555679868E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-78.69691046529069,35.811338801424725]}"
00000000000000003880_0,Sports Venue,Rick Case Arena,3.950279679969801E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-80.26896221249984,26.064617968727916]}"
00000000000000003881_0,Sports Venue,Robins Center,2.6387592304790216E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-77.56503320730009,37.572036758298985]}"
